customer_id,name,age,email,salary,join_date,status,purchase_count
976,Bob,62,customer975@email.com,87913.67621579912,2022-09-02,,10
977,John,42,customer976@email.com,48756.63946843396,2022-09-03,inactive,6
978,charlie,70,customer977@email.com,55815.562525109446,2022-09-04,pending,3
979,Jane,59,customer978@email.com,26331.236155581,2022-09-05,pending,6
982,Jane,44,customer981@email.com,923116.5647096464,2022-09-08,active,2
983,John,55,customer982@email.com,35313.02256240156,2022-09-09,active,3
984,Alice,77,customer983@email.com,48150.71481694211,2022-09-10,active,5
986,Jane,200.0,customer985@email.com,65603.22317639213,2022-09-12,inactive,4
987,John,60,customer986@email.com,43807.92960156708,2022-09-13,inactive,3
988,charlie,62,customer987@email.com,68481.2208892818,2022-09-14,inactive,6
989,DAVE,75,customer988@email.com,50523.21305858168,2022-09-15,inactive,5
990,Alice,74,customer989@email.com,59710.95458243442,2022-09-16,active,5
992,Jane,48,customer991@email.com,60128.445396218754,2022-09-18,,4
993,Bob,40,customer992@email.com,512722.82189468626,2022-09-19,pending,6
994,Bob,59,customer993@email.com,57807.803921483384,2022-09-20,pending,4
995,charlie,27,customer994@email.com,58232.740815893296,2022-09-21,inactive,6
997,charlie,60,customer996@email.com,54824.07874665795,2022-09-23,inactive,5
998,John,70,customer997@email.com,91972.94341009433,2022-09-24,,5
999,John,47,customer998@email.com,71218.38895882477,2022-09-25,pending,4
1000,charlie,56,customer999@email.com,54090.39363941679,2022-09-26,pending,5
